time,pm2_5,nitrogen_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,boundary_layer_height
2025-11-02T17:00:00,12.1,35.7,255.0,14.3,97,8.5,0.7,994.4,180.0
2025-11-02T18:00:00,11.8,47.8,301.0,13.8,93,10.1,1.1,994.3,170.0
2025-11-02T19:00:00,15.0,48.0,346.0,13.6,93,11.7,0.0,993.8,115.0
2025-11-02T20:00:00,19.6,48.7,389.0,12.7,93,10.0,0.0,994.2,130.0
2025-11-02T21:00:00,23.2,46.0,365.0,11.9,92,11.6,0.0,994.5,140.0
2025-11-02T22:00:00,23.3,41.8,350.0,11.5,88,13.2,0.0,994.5,165.0
2025-11-02T23:00:00,18.7,29.8,296.0,11.1,84,13.6,0.0,995.0,165.0
2025-11-03T00:00:00,14.7,25.1,309.0,11.4,85,11.7,0.0,995.3,125.0
2025-11-03T01:00:00,10.2,14.1,219.0,11.0,78,12.3,0.0,995.6,125.0
2025-11-03T02:00:00,4.9,8.6,163.0,11.6,62,14.0,0.0,995.8,195.0
2025-11-03T03:00:00,2.4,5.6,133.0,12.0,55,15.5,0.0,996.1,245.0
2025-11-03T04:00:00,2.4,5.4,131.0,11.9,54,16.4,0.0,996.7,290.0
2025-11-03T05:00:00,2.4,5.5,131.0,11.9,52,16.3,0.0,997.6,295.0
2025-11-03T06:00:00,3.1,16.5,140.0,12.0,54,14.1,0.0,998.2,245.0
2025-11-03T07:00:00,4.7,30.4,158.0,12.0,54,12.7,0.0,999.4,265.0
2025-11-03T08:00:00,5.4,29.5,163.0,13.3,54,10.1,0.0,1000.4,275.0
2025-11-03T09:00:00,4.4,22.1,161.0,15.1,55,6.4,0.0,1001.4,285.0
2025-11-03T10:00:00,4.0,16.5,153.0,16.4,51,5.4,0.0,1002.0,330.0
2025-11-03T11:00:00,3.8,12.8,151.0,17.2,50,4.1,0.0,1002.8,430.0
2025-11-03T12:00:00,4.1,16.2,152.0,17.9,52,3.5,0.0,1002.7,475.0
2025-11-03T13:00:00,4.7,16.9,161.0,18.2,52,1.7,0.0,1002.7,505.0
2025-11-03T14:00:00,6.3,20.6,181.0,18.2,51,1.3,0.0,1003.0,470.0
2025-11-03T15:00:00,11.9,36.8,224.0,17.3,68,2.2,0.0,1003.1,60.0
2025-11-03T16:00:00,12.9,61.9,255.0,15.0,70,4.1,0.0,1003.5,55.0
2025-11-03T17:00:00,17.5,75.1,300.0,13.6,75,5.0,0.0,1004.3,55.0
2025-11-03T18:00:00,25.5,80.1,335.0,13.0,74,1.5,0.0,1005.2,15.0
2025-11-03T19:00:00,28.9,82.9,439.0,11.4,82,3.4,0.0,1005.9,25.0
2025-11-03T20:00:00,32.5,83.8,543.0,10.6,87,4.2,0.0,1006.3,30.0
2025-11-03T21:00:00,36.2,79.7,629.0,10.2,87,3.4,0.0,1006.8,25.0
2025-11-03T22:00:00,39.5,70.2,603.0,9.7,88,3.5,0.0,1006.8,25.0
2025-11-03T23:00:00,41.8,62.2,609.0,9.2,88,3.4,0.0,1007.1,20.0
2025-11-04T00:00:00,43.7,59.6,517.0,9.0,84,4.8,0.0,1007.4,35.0
2025-11-04T01:00:00,39.3,60.2,502.0,8.3,85,4.2,0.0,1007.6,30.0
2025-11-04T02:00:00,39.0,50.0,478.0,7.5,87,2.0,0.0,1007.6,15.0
2025-11-04T03:00:00,29.4,38.9,396.0,7.1,88,0.6,0.0,1007.6,10.0
2025-11-04T04:00:00,25.6,36.7,348.0,6.6,90,1.1,0.0,1007.8,10.0
2025-11-04T05:00:00,24.5,33.1,317.0,6.2,91,1.7,0.0,1007.9,10.0
2025-11-04T06:00:00,25.9,47.4,321.0,5.8,93,1.9,0.0,1008.5,20.0
2025-11-04T07:00:00,30.6,52.5,368.0,7.0,89,1.9,0.0,1009.2,15.0
2025-11-04T08:00:00,36.1,58.3,411.0,9.4,83,1.1,0.0,1009.8,40.0
2025-11-04T09:00:00,30.7,52.9,418.0,11.4,77,0.7,0.0,1010.1,115.0
2025-11-04T10:00:00,30.8,40.6,397.0,13.0,72,1.1,0.0,1010.1,210.0
2025-11-04T11:00:00,30.4,37.4,330.0,14.2,69,1.5,0.0,1009.9,310.0
2025-11-04T12:00:00,35.4,30.7,288.0,14.8,69,2.9,0.0,1009.3,395.0
2025-11-04T13:00:00,36.5,27.1,265.0,15.4,67,1.3,0.0,1008.9,405.0
2025-11-04T14:00:00,35.9,29.5,270.0,15.5,65,1.7,0.0,1008.4,350.0
2025-11-04T15:00:00,41.9,37.1,316.0,15.0,73,1.7,0.0,1008.1,305.0
2025-11-04T16:00:00,46.0,66.1,355.0,13.5,75,0.2,0.0,1008.0,10.0
2025-11-04T17:00:00,55.9,89.2,401.0,12.5,77,0.2,0.0,1008.1,10.0
2025-11-04T18:00:00,60.8,96.5,478.0,11.5,84,0.7,0.0,1008.7,15.0
2025-11-04T19:00:00,63.4,104.5,576.0,10.6,88,0.9,0.0,1008.9,15.0
2025-11-04T20:00:00,66.0,107.7,683.0,9.9,90,1.7,0.0,1009.0,15.0
2025-11-04T21:00:00,68.9,96.4,763.0,9.2,91,2.7,0.0,1009.0,15.0
2025-11-04T22:00:00,72.7,84.0,717.0,8.6,92,3.1,0.0,1008.6,15.0
2025-11-04T23:00:00,72.3,80.3,730.0,8.0,93,3.4,0.0,1008.4,15.0
2025-11-05T00:00:00,72.9,72.0,617.0,7.4,93,4.1,0.0,1008.5,30.0
2025-11-05T01:00:00,72.4,62.6,622.0,6.8,94,3.3,0.0,1008.1,20.0
2025-11-05T02:00:00,70.9,54.7,618.0,6.3,95,2.0,0.0,1007.7,15.0
2025-11-05T03:00:00,70.4,52.6,615.0,6.1,95,4.1,0.0,1007.3,35.0
2025-11-05T04:00:00,70.2,52.0,600.0,5.7,95,5.6,0.0,1007.1,45.0
2025-11-05T05:00:00,69.3,49.7,593.0,5.2,97,6.8,0.0,1006.7,60.0
2025-11-05T06:00:00,68.9,53.2,604.0,4.7,98,7.3,0.0,1007.1,65.0
2025-11-05T07:00:00,70.5,50.6,631.0,4.8,100,7.1,0.0,1007.4,85.0
2025-11-05T08:00:00,65.9,49.0,654.0,5.8,98,6.7,0.0,1007.7,90.0
2025-11-05T09:00:00,58.8,39.4,620.0,7.9,92,5.5,0.0,1007.8,155.0
2025-11-05T10:00:00,55.4,38.5,525.0,9.5,87,3.6,0.0,1007.4,200.0
2025-11-05T11:00:00,50.9,31.5,385.0,11.4,79,3.3,0.0,1006.9,235.0
2025-11-05T12:00:00,46.6,28.6,342.0,12.7,77,3.9,0.0,1006.0,250.0
2025-11-05T13:00:00,38.9,29.0,305.0,13.7,73,2.4,0.0,1005.1,265.0
2025-11-05T14:00:00,38.9,31.6,306.0,14.0,69,1.1,0.0,1004.4,260.0
2025-11-05T15:00:00,41.8,49.7,331.0,13.6,72,1.1,0.0,1004.1,25.0
2025-11-05T16:00:00,57.3,74.1,388.0,11.8,79,0.4,0.0,1003.9,10.0
2025-11-05T17:00:00,60.6,89.7,452.0,10.7,83,0.4,0.0,1003.7,10.0
2025-11-05T18:00:00,66.8,89.2,575.0,9.3,89,2.3,0.0,1003.8,20.0
2025-11-05T19:00:00,73.0,88.0,633.0,9.0,90,0.8,0.0,1003.6,10.0
2025-11-05T20:00:00,80.0,105.2,732.0,8.5,92,0.4,0.0,1003.4,10.0
2025-11-05T21:00:00,85.5,98.9,810.0,7.9,92,1.7,0.0,1003.4,20.0
2025-11-05T22:00:00,80.9,91.3,817.0,7.1,94,3.1,0.0,1002.9,20.0
2025-11-05T23:00:00,83.0,91.5,829.0,6.3,96,3.5,0.0,1002.5,20.0
2025-11-06T00:00:00,86.4,79.9,786.0,5.3,100,4.4,0.0,1002.7,20.0
2025-11-06T01:00:00,76.3,73.1,773.0,5.4,100,5.6,0.0,1002.2,40.0
2025-11-06T02:00:00,69.6,63.3,719.0,5.0,100,5.4,0.0,1001.7,45.0
2025-11-06T03:00:00,70.9,58.2,653.0,4.8,100,4.1,0.0,1001.3,55.0
2025-11-06T04:00:00,70.3,53.3,606.0,4.8,100,4.4,0.0,1001.0,60.0
2025-11-06T05:00:00,65.2,48.3,604.0,4.8,100,5.3,0.0,1000.8,70.0
2025-11-06T06:00:00,71.0,52.9,595.0,4.3,100,4.8,0.0,1000.9,60.0
2025-11-06T07:00:00,67.0,57.1,589.0,4.2,100,4.5,0.0,1001.0,80.0
2025-11-06T08:00:00,61.0,58.3,608.0,4.6,98,4.9,0.0,1001.0,75.0
2025-11-06T09:00:00,58.3,54.6,525.0,5.9,95,4.9,0.0,1000.9,90.0
2025-11-06T10:00:00,59.1,45.2,506.0,8.1,91,3.9,0.0,1000.5,160.0
2025-11-06T11:00:00,59.3,39.2,478.0,10.1,83,2.2,0.0,1000.0,190.0
2025-11-06T12:00:00,59.1,36.2,407.0,11.9,78,2.6,0.0,998.9,215.0
2025-11-06T13:00:00,59.0,36.7,387.0,13.1,71,2.2,0.0,998.1,265.0
2025-11-06T14:00:00,57.3,39.9,404.0,13.3,69,0.8,0.0,997.2,240.0
2025-11-06T15:00:00,55.5,55.3,410.0,12.7,72,1.9,0.0,997.1,115.0
2025-11-06T16:00:00,65.3,92.9,477.0,11.1,78,0.4,0.0,997.1,15.0
2025-11-06T17:00:00,79.4,103.1,567.0,10.2,82,1.2,0.0,997.2,15.0
2025-11-06T18:00:00,96.2,114.0,674.0,9.9,85,2.3,0.0,997.4,25.0
2025-11-06T19:00:00,99.4,115.2,705.0,9.6,86,3.6,0.0,997.2,40.0
2025-11-06T20:00:00,97.0,107.9,771.0,9.3,88,3.4,0.0,996.8,35.0
2025-11-06T21:00:00,94.1,93.5,783.0,9.1,89,1.8,0.0,997.0,25.0
2025-11-06T22:00:00,90.9,81.5,825.0,8.9,90,0.9,0.0,996.9,20.0
2025-11-06T23:00:00,89.1,79.5,830.0,8.1,93,0.7,0.0,996.9,15.0
2025-11-07T00:00:00,88.2,64.2,842.0,7.7,92,0.9,0.0,997.0,25.0
2025-11-07T01:00:00,78.0,55.8,799.0,7.1,93,2.4,0.0,996.6,30.0
2025-11-07T02:00:00,71.0,49.7,787.0,6.8,93,3.2,0.0,996.2,20.0
2025-11-07T03:00:00,69.0,45.5,737.0,5.8,96,3.1,0.0,995.6,15.0
2025-11-07T04:00:00,65.7,48.0,678.0,5.1,98,1.3,0.0,995.7,10.0
2025-11-07T05:00:00,64.1,48.7,638.0,5.1,98,1.3,0.0,995.7,15.0
2025-11-07T06:00:00,61.8,53.4,610.0,5.3,97,1.8,0.0,996.2,25.0
2025-11-07T07:00:00,63.9,58.6,639.0,5.7,96,2.7,0.0,996.5,15.0
2025-11-07T08:00:00,65.3,65.1,653.0,6.7,96,2.8,0.0,997.1,55.0
2025-11-07T09:00:00,67.3,58.4,686.0,7.9,92,1.7,0.0,997.3,90.0
2025-11-07T10:00:00,70.7,53.5,638.0,9.6,84,1.3,0.0,997.5,165.0
2025-11-07T11:00:00,73.9,47.5,561.0,11.1,77,0.4,0.0,997.5,245.0
2025-11-07T12:00:00,76.8,47.3,510.0,12.7,69,3.7,0.0,996.7,470.0
2025-11-07T13:00:00,72.6,41.6,454.0,13.2,66,4.0,0.0,996.3,510.0
2025-11-07T14:00:00,63.6,44.8,372.0,13.4,64,2.6,0.0,996.0,550.0
2025-11-07T15:00:00,60.5,59.5,388.0,12.8,75,1.3,0.0,995.7,75.0
2025-11-07T16:00:00,58.9,78.1,467.0,11.1,74,0.9,0.0,995.8,20.0
2025-11-07T17:00:00,65.8,99.6,565.0,9.7,80,2.6,0.0,996.0,30.0
2025-11-07T18:00:00,75.1,98.3,643.0,9.4,80,0.4,0.0,996.6,10.0
2025-11-07T19:00:00,90.3,104.1,873.0,8.9,81,0.7,0.0,996.6,15.0
2025-11-07T20:00:00,91.0,104.4,844.0,8.7,81,0.5,0.0,996.8,10.0
2025-11-07T21:00:00,91.2,101.5,773.0,7.8,83,1.5,0.0,997.0,20.0
2025-11-07T22:00:00,91.7,92.3,777.0,6.8,86,2.9,0.0,996.6,20.0
2025-11-07T23:00:00,84.1,82.2,774.0,6.2,87,2.3,0.0,996.5,20.0
2025-11-08T00:00:00,67.2,71.8,764.0,6.1,87,3.5,0.0,996.7,35.0
2025-11-08T01:00:00,65.0,62.0,676.0,6.4,85,4.8,0.0,996.5,35.0
2025-11-08T02:00:00,62.5,49.4,672.0,6.3,86,7.5,0.0,996.2,35.0
2025-11-08T03:00:00,59.4,44.5,585.0,5.6,89,7.3,0.0,995.7,35.0
2025-11-08T04:00:00,59.1,43.9,542.0,4.9,91,6.5,0.0,995.6,40.0
2025-11-08T05:00:00,61.6,42.1,525.0,4.3,93,4.9,0.0,995.3,35.0
2025-11-08T06:00:00,65.6,41.6,497.0,3.8,93,1.8,0.0,995.5,30.0
2025-11-08T07:00:00,63.5,43.6,538.0,4.4,93,2.3,0.0,995.9,30.0
2025-11-08T08:00:00,60.4,44.6,538.0,6.0,90,2.4,0.0,996.4,60.0
2025-11-08T09:00:00,61.2,39.3,554.0,8.2,86,2.0,0.0,996.6,110.0
2025-11-08T10:00:00,61.6,33.6,505.0,10.3,80,2.0,0.0,996.6,175.0
2025-11-08T11:00:00,63.1,35.7,489.0,11.9,72,2.4,0.0,996.3,350.0
2025-11-08T12:00:00,60.8,32.7,429.0,12.7,68,2.2,0.0,995.8,605.0
2025-11-08T13:00:00,59.0,27.4,370.0,13.4,66,1.3,0.0,995.3,710.0
2025-11-08T14:00:00,51.3,25.7,330.0,13.3,67,3.2,0.0,995.1,715.0
2025-11-08T15:00:00,51.1,28.2,336.0,12.7,74,3.0,0.0,995.2,140.0
2025-11-08T16:00:00,56.9,46.4,380.0,10.9,79,2.5,0.0,995.3,45.0
2025-11-08T17:00:00,62.7,56.1,446.0,10.1,81,2.0,0.0,995.7,25.0
2025-11-08T18:00:00,69.5,69.2,486.0,9.5,83,2.9,0.0,996.3,35.0
2025-11-08T19:00:00,76.1,84.3,546.0,8.7,86,3.8,0.0,997.0,35.0
2025-11-08T20:00:00,84.2,92.8,625.0,8.6,87,4.7,0.0,997.6,45.0
2025-11-08T21:00:00,78.8,88.2,715.0,7.9,90,4.3,0.0,998.1,40.0
2025-11-08T22:00:00,84.2,80.1,816.0,7.7,90,4.1,0.0,998.1,40.0
2025-11-08T23:00:00,89.1,75.2,778.0,7.6,90,4.0,0.0,998.3,35.0
2025-11-09T00:00:00,76.2,64.3,680.0,6.8,92,3.9,0.0,998.8,35.0
2025-11-09T01:00:00,76.2,57.9,660.0,7.3,92,4.0,0.0,998.8,30.0
2025-11-09T02:00:00,76.1,51.2,653.0,7.5,92,4.5,0.0,998.6,30.0
2025-11-09T03:00:00,79.5,46.2,634.0,7.4,93,5.0,0.0,998.4,30.0
2025-11-09T04:00:00,74.3,43.1,583.0,6.3,95,2.8,0.0,998.4,30.0
2025-11-09T05:00:00,72.6,42.3,529.0,5.5,98,2.6,0.0,998.5,30.0
2025-11-09T06:00:00,70.6,42.9,500.0,6.0,95,3.1,0.0,999.2,35.0
2025-11-09T07:00:00,70.1,42.1,546.0,6.4,98,3.1,0.0,999.9,30.0
2025-11-09T08:00:00,70.3,34.6,512.0,7.7,97,2.8,0.0,1000.8,75.0
2025-11-09T09:00:00,70.3,34.4,512.0,9.4,91,2.5,0.0,1001.3,125.0
2025-11-09T10:00:00,68.8,27.6,492.0,11.2,84,2.1,0.0,1001.4,220.0
2025-11-09T11:00:00,65.6,29.0,442.0,12.6,76,2.3,0.0,1001.0,470.0
2025-11-09T12:00:00,59.6,23.2,411.0,13.0,69,2.8,0.0,1000.4,685.0
2025-11-09T13:00:00,58.9,21.0,380.0,13.5,67,2.6,0.0,1000.0,650.0
2025-11-09T14:00:00,57.4,20.4,355.0,13.5,67,0.6,0.0,999.5,540.0
2025-11-09T15:00:00,56.4,28.9,374.0,13.0,78,0.9,0.0,999.2,35.0
2025-11-09T16:00:00,61.1,47.5,417.0,11.1,78,1.4,0.0,998.9,30.0
2025-11-09T17:00:00,65.9,59.2,465.0,9.8,83,2.6,0.0,999.1,35.0
2025-11-09T18:00:00,71.1,66.0,511.0,9.4,84,1.8,0.0,999.8,25.0
2025-11-09T19:00:00,79.8,64.8,546.0,8.5,87,2.8,0.0,999.9,30.0
2025-11-09T20:00:00,83.1,68.7,592.0,7.9,89,2.2,0.0,999.9,20.0
2025-11-09T21:00:00,87.1,69.0,630.0,7.4,91,3.9,0.0,1000.1,30.0
2025-11-09T22:00:00,85.6,68.0,662.0,7.1,91,4.4,0.0,999.9,25.0
2025-11-09T23:00:00,88.4,62.9,648.0,6.9,91,4.1,0.0,999.5,25.0
2025-11-10T00:00:00,87.7,53.7,652.0,6.0,93,4.6,0.0,999.7,25.0
2025-11-10T01:00:00,89.6,49.3,623.0,6.2,93,5.0,0.0,999.2,30.0
2025-11-10T02:00:00,89.1,45.4,593.0,5.9,94,6.3,0.0,999.0,35.0
2025-11-10T03:00:00,88.3,41.5,594.0,5.6,94,6.5,0.0,998.8,45.0
2025-11-10T04:00:00,86.9,38.2,586.0,5.2,96,7.4,0.0,998.7,55.0
2025-11-10T05:00:00,82.4,37.1,570.0,4.7,98,7.5,0.0,998.6,70.0
2025-11-10T06:00:00,77.0,39.8,560.0,3.9,99,6.7,0.0,998.9,65.0
2025-11-10T07:00:00,72.7,43.5,568.0,4.5,99,6.7,0.0,999.2,90.0
2025-11-10T08:00:00,65.7,42.6,538.0,5.8,95,7.4,0.0,999.5,135.0
2025-11-10T09:00:00,57.7,34.8,489.0,7.8,89,5.8,0.0,999.5,175.0
2025-11-10T10:00:00,37.7,27.3,335.0,9.9,81,5.3,0.0,999.3,230.0
2025-11-10T11:00:00,37.9,25.5,319.0,11.6,76,5.2,0.0,999.1,270.0
2025-11-10T12:00:00,38.9,23.7,307.0,13.1,73,5.7,0.0,998.4,345.0
2025-11-10T13:00:00,36.4,22.0,293.0,13.9,70,5.2,0.0,997.8,350.0
2025-11-10T14:00:00,36.3,23.7,301.0,13.9,69,4.8,0.0,997.3,295.0
2025-11-10T15:00:00,40.9,36.9,330.0,13.1,76,3.1,0.0,997.2,140.0
2025-11-10T16:00:00,47.6,53.8,402.0,10.9,80,3.9,0.0,997.3,60.0
2025-11-10T17:00:00,60.7,64.0,474.0,10.0,82,4.4,0.0,997.7,40.0
2025-11-10T18:00:00,68.4,66.5,526.0,9.3,86,4.8,0.0,997.9,35.0
2025-11-10T19:00:00,76.8,68.1,565.0,9.2,85,5.6,0.0,998.2,40.0
2025-11-10T20:00:00,78.8,76.9,711.0,9.1,85,6.6,0.0,998.3,40.0
2025-11-10T21:00:00,80.3,70.2,769.0,8.5,85,5.6,0.0,998.7,35.0
2025-11-10T22:00:00,82.3,65.5,760.0,8.3,85,7.3,0.0,998.8,45.0
2025-11-10T23:00:00,79.8,62.1,666.0,8.0,85,7.3,0.0,999.0,50.0
2025-11-11T00:00:00,79.5,57.4,611.0,7.3,85,5.2,0.0,999.2,45.0
2025-11-11T01:00:00,74.1,52.0,595.0,7.4,85,6.8,0.0,999.3,45.0
2025-11-11T02:00:00,69.2,44.7,561.0,6.8,86,5.6,0.0,999.0,35.0
2025-11-11T03:00:00,62.5,42.2,504.0,6.2,88,6.2,0.0,999.0,45.0
2025-11-11T04:00:00,63.2,39.7,456.0,5.5,90,4.7,0.0,999.4,40.0
2025-11-11T05:00:00,57.9,39.6,438.0,5.6,90,7.6,0.0,999.3,55.0
2025-11-11T06:00:00,57.1,46.5,456.0,4.2,94,6.1,0.0,999.9,40.0
2025-11-11T07:00:00,59.6,48.5,499.0,4.5,95,6.3,0.0,1000.4,45.0
2025-11-11T08:00:00,66.8,52.5,513.0,6.1,92,4.7,0.0,1000.9,55.0
2025-11-11T09:00:00,50.9,46.6,472.0,8.5,88,2.9,0.0,1001.4,95.0
2025-11-11T10:00:00,45.1,42.1,389.0,10.8,84,1.4,0.0,1001.7,130.0
2025-11-11T11:00:00,35.5,35.5,310.0,12.9,78,2.3,0.0,1001.5,230.0
2025-11-11T12:00:00,29.1,23.1,275.0,14.0,73,1.9,0.0,1001.1,340.0
2025-11-11T13:00:00,23.8,20.6,240.0,14.9,69,1.6,0.0,1000.6,360.0
2025-11-11T14:00:00,25.3,22.2,235.0,15.1,69,2.0,0.0,1000.3,355.0
2025-11-11T15:00:00,29.2,42.0,257.0,14.6,77,0.7,0.0,1000.5,25.0
2025-11-11T16:00:00,41.2,69.8,388.0,12.6,79,1.6,0.0,1000.8,25.0
2025-11-11T17:00:00,47.8,84.0,448.0,11.6,82,2.0,0.0,1001.3,25.0
2025-11-11T18:00:00,53.1,92.9,462.0,11.0,86,2.7,0.0,1001.9,25.0
2025-11-11T19:00:00,57.1,91.6,543.0,10.5,87,1.5,0.0,1002.2,15.0
2025-11-11T20:00:00,60.3,87.8,615.0,10.5,86,0.6,0.0,1002.5,10.0
2025-11-11T21:00:00,63.0,86.6,708.0,10.3,86,0.9,0.0,1003.0,20.0
2025-11-11T22:00:00,65.5,82.2,756.0,9.8,88,1.1,0.0,1003.1,35.0
2025-11-11T23:00:00,67.5,77.5,657.0,9.2,89,2.2,0.0,1003.2,30.0
2025-11-12T00:00:00,69.3,74.9,611.0,8.2,92,2.8,0.0,1003.4,20.0
2025-11-12T01:00:00,69.5,70.0,582.0,8.5,93,2.4,0.0,1003.4,10.0
2025-11-12T02:00:00,62.5,61.3,513.0,8.3,95,3.1,0.0,1003.2,15.0
2025-11-12T03:00:00,57.0,52.7,474.0,8.0,95,4.8,0.0,1003.2,20.0
2025-11-12T04:00:00,57.2,46.3,428.0,8.2,92,6.7,0.0,1003.3,35.0
2025-11-12T05:00:00,57.0,45.3,390.0,7.7,94,3.1,0.0,1003.7,35.0
2025-11-12T06:00:00,60.1,46.1,412.0,7.2,97,5.8,0.0,1004.3,45.0
2025-11-12T07:00:00,62.6,57.7,454.0,7.6,96,7.8,0.0,1004.8,60.0
2025-11-12T08:00:00,64.6,56.7,474.0,8.9,93,8.2,0.0,1005.6,85.0
2025-11-12T09:00:00,64.3,51.4,481.0,10.8,87,4.2,0.0,1005.8,105.0
2025-11-12T10:00:00,57.3,43.5,438.0,12.4,82,2.8,0.0,1006.1,170.0
2025-11-12T11:00:00,55.2,38.9,391.0,13.6,77,1.9,0.0,1005.8,265.0
2025-11-12T12:00:00,44.9,34.0,340.0,14.8,68,1.7,0.0,1005.1,370.0
2025-11-12T13:00:00,36.5,30.0,286.0,15.5,66,1.8,0.0,1004.6,425.0
2025-11-12T14:00:00,34.6,33.3,296.0,15.7,66,3.3,0.0,1004.3,395.0
2025-11-12T15:00:00,39.3,48.7,324.0,15.0,78,1.8,0.0,1004.3,115.0
2025-11-12T16:00:00,46.7,70.7,395.0,13.1,80,2.5,0.0,1004.5,40.0
2025-11-12T17:00:00,58.0,79.4,490.0,12.0,84,2.4,0.0,1004.9,25.0
2025-11-12T18:00:00,60.3,80.0,539.0,11.4,88,4.0,0.0,1005.5,35.0
2025-11-12T19:00:00,64.5,74.6,605.0,11.4,89,3.0,0.0,1005.6,25.0
2025-11-12T20:00:00,65.3,75.4,657.0,10.7,89,3.1,0.0,1005.8,20.0
2025-11-12T21:00:00,66.5,77.4,674.0,10.2,89,4.1,0.0,1006.2,30.0
2025-11-12T22:00:00,67.3,73.7,658.0,10.2,87,4.5,0.0,1006.2,35.0
2025-11-12T23:00:00,62.7,70.7,674.0,9.6,89,5.9,0.0,1006.2,35.0
2025-11-13T00:00:00,58.1,71.0,705.0,8.7,93,2.1,0.0,1006.4,25.0
2025-11-13T01:00:00,64.4,60.6,692.0,9.3,93,4.5,0.0,1006.5,35.0
2025-11-13T02:00:00,57.6,50.4,555.0,9.2,92,5.0,0.0,1006.3,35.0
2025-11-13T03:00:00,57.4,47.8,530.0,8.9,92,4.4,0.0,1006.1,40.0
2025-11-13T04:00:00,56.6,48.4,507.0,8.5,93,5.2,0.0,1006.2,55.0
2025-11-13T05:00:00,61.0,51.2,512.0,8.2,93,5.2,0.0,1006.2,60.0
2025-11-13T06:00:00,64.4,48.8,535.0,7.9,97,5.2,0.0,1006.3,40.0
2025-11-13T07:00:00,59.2,52.8,511.0,8.3,94,6.7,0.0,1006.9,70.0
2025-11-13T08:00:00,62.2,53.9,549.0,9.2,89,4.2,0.0,1007.2,70.0
2025-11-13T09:00:00,57.8,54.5,492.0,10.9,87,1.8,0.0,1007.4,90.0
2025-11-13T10:00:00,49.6,49.7,444.0,12.3,82,2.8,0.0,1007.6,175.0
2025-11-13T11:00:00,40.8,48.7,371.0,13.8,75,3.1,0.0,1007.5,240.0
2025-11-13T12:00:00,33.1,42.6,349.0,15.5,64,1.7,0.0,1006.6,380.0
2025-11-13T13:00:00,29.3,38.9,264.0,15.9,65,1.8,0.0,1006.0,390.0
2025-11-13T14:00:00,27.7,40.9,261.0,16.0,66,2.3,0.0,1005.6,335.0
2025-11-13T15:00:00,36.7,57.6,348.0,15.2,77,1.9,0.0,1005.4,120.0
2025-11-13T16:00:00,40.2,66.9,378.0,13.6,79,3.0,0.0,1005.3,45.0
2025-11-13T17:00:00,43.7,70.4,445.0,12.2,84,4.3,0.0,1006.0,55.0
2025-11-13T18:00:00,47.2,70.5,463.0,12.1,85,6.1,0.0,1006.4,50.0
2025-11-13T19:00:00,49.9,68.9,529.0,11.6,88,3.7,0.0,1006.4,30.0
2025-11-13T20:00:00,51.7,66.0,594.0,11.3,90,2.7,0.0,1006.3,20.0
2025-11-13T21:00:00,52.2,67.2,605.0,11.3,90,1.8,0.0,1006.3,20.0
2025-11-13T22:00:00,57.7,66.1,640.0,11.6,89,5.8,0.2,1006.2,55.0
2025-11-13T23:00:00,52.9,60.9,559.0,12.0,87,4.2,0.3,1005.9,40.0
2025-11-14T00:00:00,48.7,48.5,525.0,11.2,92,5.6,0.3,1005.6,65.0
2025-11-14T01:00:00,51.2,45.1,478.0,11.3,96,7.3,0.3,1005.4,85.0
2025-11-14T02:00:00,54.2,44.4,464.0,11.1,97,8.1,0.2,1005.0,90.0
2025-11-14T03:00:00,56.2,45.0,501.0,11.2,96,7.9,0.2,1004.6,80.0
2025-11-14T04:00:00,56.6,45.6,516.0,11.3,92,5.0,0.1,1004.4,60.0
2025-11-14T05:00:00,56.0,44.4,521.0,10.4,94,4.8,0.0,1004.1,55.0
2025-11-14T06:00:00,55.2,48.5,529.0,10.6,95,2.6,0.0,1004.4,35.0
2025-11-14T07:00:00,53.4,62.7,549.0,10.7,97,4.2,0.0,1004.7,55.0
2025-11-14T08:00:00,52.4,58.0,594.0,11.1,94,5.7,0.0,1004.9,120.0
2025-11-14T09:00:00,51.4,55.5,552.0,12.1,89,3.3,0.0,1004.5,110.0
2025-11-14T10:00:00,42.2,48.8,421.0,13.3,87,2.7,0.0,1004.2,150.0
2025-11-14T11:00:00,32.2,49.2,340.0,14.7,79,3.8,0.0,1004.0,265.0
2025-11-14T12:00:00,24.0,44.4,281.0,14.1,79,2.9,0.0,1003.5,165.0
2025-11-14T13:00:00,22.7,41.7,260.0,14.2,80,4.4,0.0,1002.8,190.0
2025-11-14T14:00:00,21.6,41.2,234.0,14.0,81,3.8,0.0,1002.3,190.0
2025-11-14T15:00:00,23.4,51.6,272.0,13.5,85,3.6,0.0,1002.2,145.0
2025-11-14T16:00:00,28.7,63.5,352.0,12.7,90,3.1,0.0,1002.1,70.0
2025-11-14T17:00:00,32.0,68.5,384.0,12.4,92,3.8,0.0,1002.1,55.0
2025-11-14T18:00:00,37.5,69.6,446.0,12.2,94,3.5,0.0,1001.9,60.0
2025-11-14T19:00:00,45.3,70.4,537.0,12.2,95,2.6,0.0,1001.8,60.0
2025-11-14T20:00:00,49.3,72.1,594.0,12.1,95,1.6,0.0,1001.6,55.0
